Date,Open,High,Low,Close
2017-06-19,13330.44,13380.06,13322.4,13354.99
2017-06-20,13385.8,13396.88,13347.77,13362.56
2017-06-21,13365.94,13365.95,13318.72,13342.37
2017-06-22,13373.04,13431.53,13302.34,13316.08
2017-06-23,13338.72,13342.45,13176.58,13207.78
2017-06-27,13239.9,13257.47,13052.34,13102.99
2017-06-28,13112.49,13131.83,13052.88,13091.72
2017-06-29,13128.43,13211.2,13115.47,13130.59
2017-06-30,13125,13194.4,13059.68,13178.45
2017-07-03,13253.59,13323.38,13211.19,13314.72
2017-07-04,13355.08,13372.53,13285.29,13303.99
2017-07-05,13330.45,13376.96,13307.82,13367.72
2017-07-06,13396.45,13454.44,13390.37,13411.66
2017-07-07,13417.22,13437.19,13382.15,13409.25
2017-07-10,13466.14,13551.98,13460.02,13535.83
2017-07-11,13567.48,13594.6,13503.84,13512.45
2017-07-12,13542.73,13583.9,13527.66,13575.7
2017-07-13,13619.45,13676.05,13618.08,13664.47
2017-07-14,13691.37,13699.94,13596.84,13660.58
2017-07-17,13676.71,13706.44,13662.94,13692.47
2017-07-18,13621.1,13669.65,13572.82,13581.81
2017-07-19,13639.11,13705.56,13626.4,13699.15
2017-07-20,13723.88,13730.67,13658.14,13665.62
2017-07-21,13706.53,13724.44,13608.32,13704.49
2017-07-24,13732.8,13797.69,13723.61,13763.3
2017-07-25,13803.73,13813.15,13753.51,13776.11
2017-07-26,13801.3,13844.25,13789.33,13835.12
2017-07-27,13885.21,13947.56,13802.38,13822.04
2017-07-28,13822.39,13842.87,13748.97,13828.51
2017-07-31,13862.07,13907.26,13842.98,13897.23
2017-08-01,13934.41,13944.06,13895.34,13928.15
2017-08-02,13955.62,13963.72,13866.55,13894.31
2017-08-03,13911.2,13911.2,13787.6,13808.49
2017-08-04,13794.44,13893.8,13773.7,13879.81
2017-08-07,13911,13953.73,13897.25,13929.65
2017-08-08,13955.9,13968.92,13757.67,13799.7
2017-08-09,13770.83,13782.33,13631.36,13661.74
2017-08-10,13644.68,13645.48,13356.06,13438.71
2017-08-11,13354.24,13426.72,13245.92,13336.33
2017-08-14,13385.82,13540.77,13385.67,13512.71
2017-08-16,13564.48,13669.27,13496.37,13660.04
2017-08-17,13712.39,13741.67,13649.41,13671.49
2017-08-18,13646.78,13646.78,13517.45,13595.73
2017-08-21,13637.74,13661.77,13446.59,13462.74
2017-08-22,13512.46,13568.12,13431.81,13451.61
2017-08-23,13501.86,13592.35,13492.23,13586.07
2017-08-24,13621.36,13642.59,13592.4,13617.08
2017-08-28,13666.23,13733.06,13662.32,13721.44
2017-08-29,13715.33,13718.28,13558.75,13569.69
2017-08-30,13622,13740.06,13621.76,13716.31
2017-08-31,13735.26,13769.81,13695.85,13762.13
2017-09-01,13781.37,13871.39,13777.48,13857.59
2017-09-04,13874.96,13875.02,13678.31,13765.68
2017-09-05,13790.32,13854.71,13771.66,13841.91
2017-09-06,13808.97,13843.51,13754.26,13818.22
2017-09-07,13862.65,13908.15,13849.27,13863.4
2017-09-08,13888.77,13918.55,13823.03,13848.84
2017-09-11,13901.76,13982.66,13900.13,13953.11
2017-09-12,14015.07,14082.55,13991.42,14075.48
2017-09-13,14094.87,14139.1,14017.66,14038.26
2017-09-14,14117.01,14128.18,14047.53,14074.78
2017-09-15,14051.13,14107.43,14005.31,14077.6
2017-09-18,14122.66,14195.41,14122.53,14167.49
2017-09-19,14204.29,14205.78,14148.29,14178.1
2017-09-20,14205.73,14216.92,14149.84,14157.97
2017-09-21,14163.38,14188.52,14012.46,14110.4
2017-09-22,14090.86,14090.86,13817.5,13834.58
2017-09-25,13856.21,13864.28,13578.52,13676.28
2017-09-26,13693.46,13742.27,13613.01,13702.1
2017-09-27,13762.63,13767.59,13463.04,13488.39
2017-09-28,13512.06,13569.06,13427.95,13549.52
2017-09-29,13593.09,13702.4,13592.38,13610.7
2017-10-03,13704.23,13744.39,13684.23,13715.18
2017-10-04,13741.59,13817.93,13715.74,13786.47
2017-10-05,13812.06,13855.88,13776.39,13786.36
2017-10-06,13812.34,13920.2,13812.34,13910.16
2017-10-09,13934.92,13978.29,13900.52,13930.58
2017-10-10,13957.11,14009.18,13957.05,13988.24
2017-10-11,14021.96,14072.94,13874.41,13920.86
2017-10-12,13949.08,14083.64,13913.18,14073.21
2017-10-13,14101.12,14174.79,14100.79,14146.89
2017-10-16,14177.56,14247.65,14152.53,14220.91
2017-10-17,14232.52,14266.09,14208.29,14247.04
2017-10-18,14235.9,14258.46,14177.81,14221.15
2017-10-19,14266.86,14272.62,14116.65,14154.57
2017-10-23,14164.61,14239.85,14127.01,14198.43
2017-10-24,14236.67,14276.14,14207.12,14236.09
2017-10-25,14367.14,14406.59,14281.75,14351.96
2017-10-26,14360.7,14430.89,14317.62,14415.98
2017-10-27,14445.01,14460.36,14389.16,14405.17
2017-10-30,14450.63,14517.71,14446.43,14494.19
2017-10-31,14501.09,14522.24,14455.35,14485.57
2017-11-01,14544.8,14639.05,14543.99,14608.93
2017-11-02,14637.6,14664.07,14590.93,14620.89
2017-11-03,14658.98,14676.36,14600.31,14657.91
2017-11-06,14676.99,14731.05,14634.65,14681.83
2017-11-07,14712.57,14741.48,14491.1,14518.09
2017-11-08,14542.82,14568.67,14403.11,14435.36
2017-11-09,14496.93,14542.21,14388.74,14480.92
2017-11-10,14477.7,14531.07,14411.31,14484.86
2017-11-13,14524.37,14532.33,14369.16,14379.22
2017-11-14,14375.71,14419.58,14314.01,14328.35
2017-11-15,14333.6,14333.64,14164.9,14203.06
2017-11-16,14227.12,14366.24,14226.9,14344.02
2017-11-17,14455.91,14537.39,14430.5,14454.33
2017-11-20,14471.85,14506.71,14438.38,14493.95
2017-11-21,14528.83,14585.39,14507.01,14533.72
2017-11-22,14566.1,14591.09,14501.05,14550.08
2017-11-23,14559.93,14605.28,14506.77,14572.15
2017-11-24,14601.07,14645.41,14596.6,14628.58
2017-11-27,14619.48,14669.55,14580.26,14662.65
2017-11-28,14667.05,14699.78,14615.35,14641.92
2017-11-29,14665.38,14685.83,14606.03,14627.31
2017-11-30,14605.74,14611.96,14478.12,14493.58
2017-12-01,14536.18,14578,14317.34,14338.18
2017-12-04,14394.53,14414.2,14288.86,14336.17
2017-12-05,14322.7,14352.89,14239.24,14326.77
2017-12-06,14323.4,14324.32,14207.77,14216.94
2017-12-07,14228.47,14416.62,14225.66,14399.72
2017-12-08,14441.08,14551.01,14441.03,14535.58
2017-12-11,14575.77,14625.12,14563.35,14600.85
2017-12-12,14591.18,14600.72,14479.26,14487.93
2017-12-13,14495.82,14551.38,14369.09,14399.19
2017-12-14,14425.2,14477.56,14313.28,14453.18
2017-12-15,14543.29,14625.33,14543.29,14586.05
2017-12-18,14563.4,14738.74,14254.77,14660.92
2017-12-19,14713.19,14811.35,14705.21,14802.54
2017-12-20,14834.59,14862.66,14794.44,14808.62
2017-12-21,14830.22,14865.45,14814.8,14844.87
2017-12-22,14863.73,14929.23,14863.68,14908.09
2017-12-26,14936.25,14974.78,14918.48,14964.43
2017-12-27,14993.44,15015.22,14887.48,14922.24
2017-12-28,14940.18,14985.35,14889.18,14916.06
2017-12-29,14948.62,15013.42,14948.62,15002.73
2018-01-01,15020.45,15056.39,14913.84,14935.58
2018-01-02,14972.91,15004.45,14837.22,14895.4
2018-01-03,14938.32,15005.8,14914.16,14931.96
2018-01-04,14980.54,15042.57,14942.25,15032.66
2018-01-05,15067.09,15147.04,15067.08,15137.99
2018-01-08,15179.36,15256.71,15179.36,15244.23
2018-01-09,15272.51,15295.07,15205.77,15250.72
2018-01-10,15288.19,15297.99,15184.87,15234.96
2018-01-11,15252.97,15297.65,15220.74,15267.12
2018-01-12,15301.06,15333.37,15165.22,15283.93
2018-01-15,15327.61,15414.34,15327.02,15341.72
2018-01-16,15362.52,15380.47,15192.3,15210.24
2018-01-17,15210.66,15342.11,15095.17,15327.56
2018-01-18,15423.22,15464.68,15198.56,15258.97
2018-01-19,15285.61,15393.43,15235.36,15378.91
2018-01-22,15414.35,15493.31,15369.08,15483.36
2018-01-23,15519.05,15639.36,15517.97,15619.31
2018-01-24,15626.16,15660.94,15553.53,15591.54
2018-01-25,15613.28,15623.06,15458.36,15514.22
2018-01-29,15543.22,15618.63,15519.03,15532.52
2018-01-30,15525.37,15528.56,15400.19,15417.84
2018-01-31,15396.32,15427.94,15274.86,15347.19
2018-02-01,15380.64,15450.21,15123.18,15329.54
2018-02-02,15249.35,15251.1,14866.07,14886.09
2018-02-05,14733.28,14825.28,14594.06,14792.53
2018-02-06,14380.55,14657.28,14209.33,14541.76
2018-02-07,14694.98,14732.72,14532.07,14562
2018-02-08,14608.03,14821.01,14586.15,14752.56
2018-02-09,14574.98,14680.96,14502.25,14649.94
2018-02-12,14730.18,14819.1,14720.82,14796.56
2018-02-14,14862.77,14883.14,14716.14,14761.66
2018-02-15,14786.58,14877.64,14710.21,14756.19
2018-02-16,14801.85,14855.77,14584.21,14614.53
2018-02-19,14635.4,14654.62,14392.5,14495.16
2018-02-20,14525.43,14574.91,14466.63,14482.76
2018-02-21,14524.98,14559.71,14454.41,14509.55
2018-02-22,14491.46,14503.8,14441.3,14468.09
2018-02-23,14478.51,14648.63,14477.43,14639.9
2018-02-26,14686.73,14784.52,14686.65,14774.15
2018-02-27,14814.52,14845.6,14713.37,14723.23
2018-02-28,14646.16,14710.64,14596.8,14670.49
2018-03-01,14666.15,14727.78,14598.56,14611.24
2018-03-05,14599.7,14599.88,14424.06,14467.33
2018-03-06,14562.78,14593.41,14277.32,14314.45
2018-03-07,14299.42,14310.25,14141.02,14158.53
2018-03-08,14228.49,14288.47,14100.69,14256.22
2018-03-09,14294.95,14337.96,14212.38,14234.38
2018-03-12,14300.42,14455.22,14300.39,14440.49
2018-03-13,14411.63,14559.5,14406.09,14495.87
2018-03-14,14462.08,14512.12,14408.95,14498.08
2018-03-15,14503.78,14539.87,14454.37,14469.75
2018-03-16,14477.86,14479.52,14257.34,14276.76
2018-03-19,14310.97,14312.26,14075.8,14101.12
2018-03-20,14064.88,14173.98,14029.25,14132.99
2018-03-21,14174.18,14288.31,14150.03,14180.71
2018-03-22,14204.02,14245.53,14092.88,14105.36
2018-03-23,13956.72,13961.52,13856.31,13937.09
2018-03-26,13923.84,14132.02,13887.84,14115.71
2018-03-27,14168,14261.5,14165.51,14216.61
2018-03-28,14185.07,14188.67,14106.47,14125.53
2018-04-02,14161.85,14307.05,14159.26,14295.11
2018-04-03,14282.16,14390.96,14263.5,14377.82
2018-04-04,14413.34,14451.98,14206.8,14219.56
2018-04-05,14327.29,14495.42,14323.86,14483.13
2018-04-06,14488.02,14547.59,14448.16,14526.25
2018-04-09,14546.33,14614.1,14527.69,14581.07
2018-04-10,14626.31,14652.12,14577.51,14603.47
2018-04-11,14637.26,14641.18,14543.78,14616.14
2018-04-12,14631.38,14679.81,14597.26,14647
2018-04-13,14674.93,14743.29,14643.92,14684.22
2018-04-16,14610.17,14762.7,14589.86,14751.16
2018-04-17,14780.51,14803.72,14723.12,14786.9
2018-04-18,14813.63,14851.01,14734.54,14760.19
2018-04-19,14790.67,14835,14788.95,14828.75
2018-04-20,14823.67,14835.3,14768.03,14817.83
2018-04-23,14849.51,14920.04,14799.66,14850.83
2018-04-24,14854.9,14901.47,14832.58,14876.23
2018-04-25,14869.29,14885.29,14771.23,14808.99
2018-04-26,14825.67,14876.44,14799.76,14867.05
2018-04-27,14886.19,14998.31,14885.74,14961.35
2018-04-30,14991.44,15064.12,14986.32,15047.73
2018-05-02,15102.44,15109.38,14922.26,14964.72
2018-05-03,14981.04,14981.04,14830.93,14876.11
2018-05-04,14891.42,14904.31,14786.93,14803.81
2018-05-07,14838.6,14932,14825.66,14919.88
2018-05-08,14963.79,14972.67,14894.91,14924.78
2018-05-09,14915.7,14963.65,14898.13,14924.84
2018-05-10,14936.97,14977.79,14819.26,14832.96
2018-05-11,14854.44,14944.15,14835.09,14928.11
2018-05-14,14935.15,14960.98,14862.13,14882.28
2018-05-15,14873.09,15050.01,14819.48,14851.99
2018-05-16,14822.33,14853.09,14716.34,14801.41
2018-05-17,14835.61,14842.79,14742.19,14763.2
2018-05-18,14765.72,14771.53,14594.15,14603.81
2018-05-21,14611.11,14638.21,14435.68,14449.12
2018-05-22,14442.64,14520.93,14406.33,14506.87
2018-05-23,14500.12,14518.28,14367.75,14381.92
2018-05-24,14408.06,14484.75,14351.64,14457.14
2018-05-25,14493.69,14648.31,14477.39,14620.27
2018-05-28,14688.34,14783.52,14673.68,14765.02
2018-05-29,14779.08,14805.04,14670.51,14694.6
2018-05-30,14662.7,14716.16,14604.48,14672.26
2018-05-31,14725.68,14789.75,14669.02,14765.69
2018-06-01,14784.94,14808.21,14660.96,14673.56
2018-06-04,14756.88,14770.51,14540.57,14549.8
2018-06-05,14550.65,14561.21,14387.37,14444.21
2018-06-06,14447.35,14608.79,14425.34,14595.65
2018-06-07,14632.65,14791.6,14632.65,14742.84
2018-06-08,14725.76,14781.46,14677.46,14768.92
2018-06-11,14784.35,14879.21,14780.3,14793.53
2018-06-12,14811.74,14887.89,14806.28,14873.6
2018-06-13,14922.67,14936.98,14872.55,14878.06
2018-06-14,14878.83,14881.85,14786.09,14835.89
2018-06-15,14851.99,14866.11,14753.8,14813.4
2018-06-18,14840.21,14846.03,14768.98,14777.6
2018-06-19,14773.33,14773.38,14635.23,14649.06
2018-06-20,14664.74,14727.13,14657.69,14715.02
2018-06-21,14744.72,14758.4,14643.97,14654.16
2018-06-22,14653.91,14760.25,14602.28,14743.27
2018-06-25,14766.38,14771.17,14631.42,14646.2
2018-06-26,14608.1,14690.18,14603.26,14640.97
2018-06-27,14655.71,14673.33,14456.35,14478.96
2018-06-28,14468.55,14480.31,14314.91,14337.41
2018-06-29,14374.88,14538.43,14372.07,14528.54
2018-07-02,14578.53,14586.41,14379.24,14450.23
2018-07-03,14468.19,14534.51,14407.25,14515.44
2018-07-04,14516.16,14594.64,14476.94,14584.97
2018-07-05,14606.98,14616.55,14527.69,14546.61
2018-07-06,14538.23,14651.85,14526.68,14587.74
2018-07-09,14650.08,14729.94,14650.08,14719.51
2018-07-10,14772.86,14856.79,14766.58,14847.65
2018-07-11,14862.49,14881.78,14806.23,14820.45
2018-07-12,14879.4,14979.64,14871.12,14882.13
2018-07-13,14916.22,14930.02,14809.31,14826.58
2018-07-16,14858.55,14858.55,14637.54,14649.37
2018-07-17,14673.31,14794.75,14627.17,14786.73
2018-07-18,14856.56,14873.84,14679.09,14705.78
2018-07-19,14744.68,14746.37,14622.1,14657.63
2018-07-20,14665.13,14750.76,14632.27,14735.33
2018-07-23,14760.76,14865.69,14754.25,14855.22
2018-07-24,14906.39,15002.64,14892.52,14994.47
2018-07-25,15031.79,15041.62,14968.99,14996.19
2018-07-26,15021.85,15082.07,15011.36,15059.9
2018-07-27,15141.87,15212.51,15124.65,15200.81
2018-07-30,15256.46,15275.23,15190.69,15264.35
2018-07-31,15279.74,15327.53,15207.56,15314.81
2018-08-01,15340.55,15370.63,15271.48,15312.72
2018-08-02,15320.91,15320.91,15205.8,15219.82
2018-08-03,15281.38,15369.7,15280.78,15361.14
2018-08-06,15420.31,15462.2,15391.34,15404.19
2018-08-07,15458.92,15464.41,15355.84,15391.07
2018-08-08,15424.71,15473.18,15387.21,15450.35
2018-08-09,15501.48,15523.42,15473.3,15500.19
2018-08-10,15516.23,15518.77,15406.56,15423.22
2018-08-13,15375.64,15400.23,15303.53,15323.04
2018-08-14,15361.65,15435.1,15346.38,15425.18
2018-08-16,15414.64,15460.47,15337.56,15360.75
2018-08-17,15437.81,15508.43,15432.26,15495.21
2018-08-20,15542.67,15622.04,15542.63,15605.9
2018-08-21,15638.23,15656.9,15597.37,15639.68
2018-08-23,15683.24,15703.69,15615.56,15663.77
2018-08-24,15675.94,15693.5,15584.5,15629.21
2018-08-27,15701.98,15809.23,15690.51,15796.41
2018-08-28,15839.14,15883.39,15807.98,15838.84
2018-08-29,15873.47,15888.88,15804.27,15816.48
2018-08-30,15843.43,15850.54,15782.94,15819.65
2018-08-31,15835.28,15906.13,15796.4,15846.2
2018-09-03,15933.48,15937.92,15720.59,15737.53
2018-09-04,15783.53,15799.42,15518.86,15548.65
2018-09-05,15557.96,15571.04,15352.69,15485.85
2018-09-06,15547.81,15590.96,15439.32,15563.12
2018-09-07,15595.85,15674.69,15512.36,15659.97
2018-09-10,15658.34,15661.05,15437.94,15451.73
2018-09-11,15494.69,15504.19,15216.13,15234.39
2018-09-12,15272.84,15336.2,15154.83,15325.85
2018-09-14,15404.43,15536.47,15404.23,15528.44
2018-09-17,15509.12,15509.12,15363.7,15376.69
2018-09-18,15399.64,15430.91,15202.06,15218
2018-09-19,15276.4,15303.42,15099.42,15139.04
2018-09-21,15204.57,15274.97,14473.96,14945.39
2018-09-24,14987.4,14995.04,14632.23,14654.49
2018-09-25,14666.91,14775.95,14509.7,14751.49
2018-09-26,14855.7,14863.22,14681.22,14745.99
2018-09-27,14789.78,14795.44,14572.23,14590.83
2018-09-28,14641.96,14666.32,14337.77,14445.89
2018-10-01,14457.23,14564.81,14259.64,14533.55
2018-10-03,14562.28,14562.28,14339.33,14365.43
2018-10-04,14291.87,14291.87,13987.93,14047.35
2018-10-05,14005.34,14005.34,13620.15,13689.97
2018-10-08,13696.84,13759.38,13463.28,13652.67
2018-10-09,13709.39,13724.92,13519.93,13585.36
2018-10-10,13661.85,13904.65,13625.92,13882.35
2018-10-11,13611,13737.05,13453.81,13596.82
2018-10-12,13704.95,13937.41,13703.34,13906.1
2018-10-15,14010.27,14017.91,13859.58,13978.45
2018-10-16,14037.14,14129.1,14008.07,14111.63
2018-10-17,14243.51,14273.55,13872.58,13887.26
2018-10-19,13824.24,13831.52,13641.78,13704.74
2018-10-22,13823.65,13839.84,13584.81,13602.86
2018-10-23,13536.11,13581,13408.94,13470.5
2018-10-24,13590.37,13643.49,13450.8,13578.4
2018-10-25,13488.59,13488.59,13380.78,13443.57
2018-10-26,13472.75,13475.35,13287.3,13352.53
2018-10-29,13432.52,13676.4,13352.64,13655.89
2018-10-30,13683.15,13730.82,13608.71,13647.1
2018-10-31,13681.29,13889.64,13549.92,13881.71
2018-11-01,13954.24,13965.75,13874.76,13915.75
2018-11-02,14029.49,14201.63,14020.46,14112.76
2018-11-05,14152.91,14153.29,14033.23,14081.57
2018-11-06,14122.96,14170.56,14024.7,14062.78
2018-11-07,14173.33,14182.85,14148.44,14170.33
2018-11-09,14189.02,14217.42,14105.17,14185.4
2018-11-12,14228.01,14254.46,14024.21,14042.74
2018-11-13,14053.65,14159.53,13978.07,14146.17
2018-11-14,14207.59,14240.13,14094.43,14143.55
2018-11-15,14146.51,14223.69,14105.31,14193.11
2018-11-16,14233.47,14286.4,14193.66,14249.66
2018-11-19,14310.33,14360.89,14268.24,14346.06
2018-11-20,14336.47,14336.47,14191.25,14208.3
2018-11-21,14236.56,14243.53,14111.37,14173.59
2018-11-22,14206.03,14231.23,14066.54,14079.47
2018-11-26,14138.46,14191.53,14025.38,14178.53
2018-11-27,14192.46,14247.64,14150.85,14237.43
2018-11-28,14274.42,14317.1,14240.65,14250.62
2018-11-29,14336.68,14420.11,14321.67,14396.33
2018-11-30,14441.08,14481.82,14384.59,14429
2018-12-03,14501.95,14518.88,14425.38,14469.78
2018-12-04,14486.78,14488.03,14427.4,14454.31
2018-12-05,14419.12,14421.79,14275.67,14315.92
2018-12-06,14258.16,14259.46,14070.21,14080.71
2018-12-07,14141.26,14181.64,14078.21,14170.58
2018-12-10,14011.98,14019.15,13890.99,13904.18
2018-12-11,13784.28,14056.2,13735.91,14033.22
2018-12-12,14080.02,14321.38,14056.3,14306.94
2018-12-13,14393.51,14452.5,14335.39,14390.84
2018-12-14,14403.9,14443.86,14350.5,14412.03
2018-12-17,14465,14530.11,14464.99,14515.94
2018-12-18,14507.34,14562.29,14443.2,14553.1
2018-12-19,14593.27,14679.41,14591.39,14661.08
2018-12-20,14613.84,14656.4,14568.66,14642.72
2018-12-21,14657.12,14681.14,14383.66,14401.2
2018-12-24,14435.86,14447.86,14263.68,14279.65
2018-12-26,14274.22,14354.48,14084.15,14334.4
2018-12-27,14436.69,14457.38,14382.93,14390.12
2018-12-28,14429.66,14550.09,14429.65,14516.04
2018-12-31,14569.19,14602.48,14529.23,14540.39
2019-01-01,14572.46,14595.97,14476.44,14587.25
2019-01-02,14567.63,14582.13,14382.22,14432.4
2019-01-03,14447.93,14481.75,14279.15,14290.85
2019-01-04,14322.6,14371.9,14239.57,14355.02
2019-01-07,14452.5,14483.96,14371.52,14389.35
2019-01-08,14419.19,14443.75,14352.95,14425.57
2019-01-09,14485.63,14506.5,14356.02,14470.17
2019-01-10,14487.49,14500.89,14441.8,14459.85
2019-01-11,14487.11,14498.23,14365.77,14422.98
2019-01-14,14452.98,14455.4,14297.2,14350.37
2019-01-15,14382.82,14523.07,14382.82,14514.43
2019-01-16,14534.2,14577.79,14508.36,14520.13
2019-01-17,14550.62,14574.39,14459.8,14524.79
2019-01-18,14542.73,14556.61,14450.17,14488.81
2019-01-21,14515.72,14580.67,14471.9,14506.57
2019-01-22,14524.36,14524.4,14392.74,14470.55
2019-01-23,14490.41,14507.45,14359.23,14379.84
2019-01-24,14393.3,14409.93,14339,14383.46
2019-01-25,14410.47,14479.96,14232.12,14260.83
2019-01-28,14284.66,14289.58,14039.03,14075.91
2019-01-29,14088.15,14122.56,14001.25,14075.71
2019-01-30,14144.94,14153.7,14038.66,14083.19
2019-01-31,14151.16,14287.71,14117.76,14285.11
2019-02-01,14319.8,14476.38,14257.99,14361.85
2019-02-04,14367.91,14367.91,14234.63,14338.05
2019-02-05,14340.3,14375.15,14303.31,14322.26
2019-02-06,14358.88,14468.11,14337.26,14450.95
2019-02-07,14471.14,14553.39,14452.5,14500.24
2019-02-08,14477.46,14479.71,14302.3,14323.79
2019-02-11,14330.25,14330.83,14190.17,14214.75
2019-02-12,14219.65,14248.32,14137.92,14148.34
2019-02-13,14189.56,14220.11,14066.46,14087.93
2019-02-14,14091.04,14100,14019.96,14064.8
2019-02-15,14092.59,14100.54,13886.97,13994.2
2019-02-18,14010.18,14027.18,13864.96,13874.99
2019-02-19,13888.27,13994.1,13839.5,13858.93
2019-02-20,13920.41,14033.41,13916.11,14019.13
2019-02-21,14048.12,14126.93,14015.57,14105.87
2019-02-22,14114.9,14151.48,14083.7,14136.76
2019-02-25,14177.67,14254.75,14151.99,14245.6
2019-02-26,14171.65,14253.28,14028.05,14186.18
2019-02-27,14240.6,14356.31,14105.37,14173.3
2019-02-28,14221.89,14244.16,14171.63,14196.8
2019-03-01,14247.43,14333.03,14246.8,14319.03
2019-03-05,14345.97,14537.61,14286.19,14532.99
2019-03-06,14581.15,14645.85,14575.61,14618.31
2019-03-07,14656.29,14662.35,14590.9,14612.15
2019-03-08,14621.32,14621.32,14553.63,14591.91
2019-03-11,14621.78,14813.53,14621.01,14797.78
2019-03-12,14870.35,14984.23,14869.3,14949.37
2019-03-13,14978.17,15006.28,14922.02,14973.72
2019-03-14,15002.48,15029.99,14937.29,14970.59
2019-03-15,14979.4,15114.96,14978.17,15045.28
2019-03-18,15085.01,15163.15,15022.83,15069.49
2019-03-19,15115.09,15168.54,15073.69,15160.68
2019-03-20,15185.29,15193.06,15120.21,15136.6
2019-03-22,15162.42,15202.33,15029.94,15051.35
2019-03-25,15007.65,15007.65,14869.99,14916.85
2019-03-26,14944.31,15085.76,14931.96,15066.84
2019-03-27,15114.24,15161.65,15015.6,15057.53
2019-03-28,15091.98,15234.53,15073.26,15215.86
2019-03-29,15266.2,15316.93,15242.04,15304.57
2019-04-01,15369.6,15463.27,15351.54,15373.98
2019-04-02,15417.27,15424.54,15341.34,15399.72
2019-04-03,15440.72,15478.35,15295.12,15312.73
2019-04-04,15338.07,15339.08,15205.99,15260.89
2019-04-05,15310.61,15374.91,15286.45,15347.23
2019-04-08,15385.38,15402.47,15210.41,15268.15
2019-04-09,15280.48,15350.04,15210.08,15337.23
2019-04-10,15328.05,15356.95,15235.54,15245.47
2019-04-11,15261.33,15277.13,15210.97,15261.38
2019-04-12,15288.49,15338.79,15254.45,15324.53
2019-04-15,15344.7,15411.01,15343.31,15388.87
2019-04-16,15434.44,15525.69,15434.44,15501.39
2019-04-18,15551.68,15570.55,15405.07,15421.87
2019-04-22,15421.23,15421.35,15189.6,15207.33
2019-04-23,15245.29,15273.47,15170.57,15188
2019-04-24,15222.79,15359.15,15186.17,15348.12
2019-04-25,15364.23,15432.37,15237.88,15258.15
2019-04-26,15302.57,15349.95,15258.08,15338.58
2019-04-30,15342.5,15344.85,15194.01,15293.75
2019-05-02,15302.21,15347.42,15235.45,15252.01
2019-05-03,15266.61,15297.87,15215.98,15231.5
2019-05-06,15155.78,15155.78,15063.26,15087.28
2019-05-07,15151.48,15158.44,14947.48,14958.09
2019-05-08,14947.13,14947.97,14767.16,14780.67
2019-05-09,14774.13,14781.84,14655.61,14716.32
2019-05-10,14741.62,14776.96,14670.16,14699.29
2019-05-13,14706.56,14706.56,14466.05,14495.61
2019-05-14,14503.64,14656.46,14424.1,14578.47
2019-05-15,14637.03,14668.16,14477.72,14497.75
2019-05-16,14515.53,14632.9,14465.56,14596.24
2019-05-17,14623.91,14784.23,14595.95,14767.17
2019-05-20,15045.46,15319.41,15016.01,15304.65
2019-05-21,15349.62,15375.35,15123.23,15156.71
2019-05-22,15197.63,15242.57,15127.94,15193.67
2019-05-23,15370.82,15568.1,15071.53,15123.2
2019-05-24,15215.35,15401.43,15144.88,15392.19
2019-05-27,15421.4,15556.2,15364.06,15523.6
2019-05-28,15563.95,15573.67,15477.05,15551.66
2019-05-29,15554.52,15554.58,15421.49,15447.89
2019-05-30,15479.26,15560.68,15456.63,15543.65
2019-05-31,15594.8,15657.45,15410.87,15517.9
2019-06-03,15551.89,15716.63,15515.66,15705.3
2019-06-04,15696.49,15742.11,15620.99,15636
2019-06-06,15652.5,15654.93,15380.09,15395.54
2019-06-07,15412.17,15453.24,15286.86,15413.04
2019-06-10,15473.3,15536.12,15404.54,15458.4
2019-06-11,15493.38,15558.14,15430.19,15524.17
2019-06-12,15533.02,15534.14,15405.18,15436.56
2019-06-13,15417.52,15444.41,15308.93,15426.8
2019-06-14,15446.4,15446.42,15279.35,15304.57
2019-06-17,15322.59,15329.98,15091,15106.5
2019-06-18,15135.95,15177.38,15066.39,15128.25
2019-06-19,15174.5,15254.2,15008.73,15089.68
2019-06-20,15071.3,15289.63,15010.74,15277.09
2019-06-21,15279.3,15279.6,15144.84,15172.48
2019-06-24,15173.42,15207.42,15113.91,15144.88
2019-06-25,15149.17,15268.3,15082.33,15253.6
2019-06-26,15235.72,15357.44,15214.12,15332.21
2019-06-27,15345.77,15413.82,15325.45,15350.45
2019-06-28,15370.11,15379.49,15273.1,15291.7
2019-07-01,15342.83,15401.89,15342.52,15380.24
2019-07-02,15420.45,15436.11,15322.48,15429.64
2019-07-03,15463.77,15477.5,15413.25,15450.21
2019-07-04,15481.35,15505.91,15461.98,15479.27
2019-07-05,15510.74,15527.12,15271.64,15291.98
2019-07-08,15278.08,15278.08,14919.49,14960.48
2019-07-09,14969.27,14999.48,14848.06,14970.24
2019-07-10,14967.49,15013.46,14862.95,14881.72
2019-07-11,14943.56,15000.95,14909.5,14985.77
2019-07-12,15023.03,15070.84,14957.5,14971.95
2019-07-15,15051.91,15054.74,14927.88,14991.05
2019-07-16,15013.54,15097.32,14966.83,15091.12
2019-07-17,15105.34,15142.75,15074.82,15111.61
2019-07-18,15108.43,15108.43,14961.62,14970.66
2019-07-19,15025.92,15031.2,14711.37,14736.48
2019-07-22,14737.58,14737.58,14567.35,14641.86
2019-07-23,14673.61,14690.65,14585.93,14617.72
